2.14756 2.15035 2.15314 2.15592 2.1587 2.16148 2.16426 2.16703 2.16979 2.17256 2.17532 2.17807 2.18083 2.18358 2.18632 2.18906 2.1918 2.19454 2.19727 2.2 2.20273 2.20545 2.20817 2.21088 2.21359 2.2163 2.21901 2.22171 2.22441 2.22711 2.2298 2.23249 2.23517 2.23786 2.24054 2.24321 2.24589 2.24856 2.25122 2.25389 2.25655 2.2592 2.26186 2.26451 2.26716 2.2698 2.27244 2.27508 2.27772 2.28035 
2.16176 2.16481 2.16786 2.1709 2.17394 2.17697 2.18 2.18303 2.18605 2.18906 2.19208 2.19509 2.19809 2.20109 2.20409 2.20708 2.21007 2.21305 2.21603 2.21901 2.22198 2.22495 2.22791 2.23087 2.23383 2.23678 2.23973 2.24268 2.24562 2.24856 2.25149 2.25442 2.25734 2.26027 2.26318 2.2661 2.26901 2.27192 2.27482 2.27772 2.28061 2.28351 2.28639 2.28928 2.29216 2.29504 2.29791 2.30078 2.30365 2.30651 
2.17587 2.17917 2.18248 2.18577 2.18906 2.19235 2.19563 2.19891 2.20218 2.20545 2.20871 2.21197 2.21522 2.21847 2.22171 2.22495 2.22818 2.23141 2.23464 2.23786 2.24107 2.24428 2.24749 2.25069 2.25389 2.25708 2.26027 2.26345 2.26663 2.2698 2.27297 2.27614 2.2793 2.28245 2.28561 2.28876 2.2919 2.29504 2.29817 2.3013 2.30443 2.30755 2.31067 2.31378 2.31689 2.32 2.3231 2.3262 2.32929 2.33238 
2.18989 2.19344 2.197 2.20055 2.20409 2.20762 2.21115 2.21468 2.2182 2.22171 2.22522 2.22872 2.23222 2.23571 2.2392 2.24268 2.24615 2.24962 2.25309 2.25655 2.26 2.26345 2.26689 2.27033 2.27376 2.27719 2.28061 2.28403 2.28744 2.29085 2.29425 2.29765 2.30104 2.30443 2.30781 2.31119 2.31456 2.31793 2.32129 2.32465 2.328 2.33135 2.33469 2.33803 2.34137 2.3447 2.34802 2.35134 2.35465 2.35797 
2.20381 2.20762 2.21142 2.21522 2.21901 2.22279 2.22657 2.23034 2.2341 2.23786 2.24161 2.24535 2.24909 2.25282 2.25655 2.26027 2.26398 2.26769 2.27139 2.27508 2.27877 2.28245 2.28613 2.2898 2.29347 2.29713 2.30078 2.30443 2.30807 2.31171 2.31534 2.31897 2.32258 2.3262 2.32981 2.33341 2.33701 2.3406 2.34418 2.34776 2.35134 2.35491 2.35847 2.36203 2.36559 2.36913 2.37268 2.37622 2.37975 2.38328 
2.21766 2.22171 2.22576 2.2298 2.23383 2.23786 2.24187 2.24589 2.24989 2.25389 2.25788 2.26186 2.26583 2.2698 2.27376 2.27772 2.28167 2.28561 2.28954 2.29347 2.29739 2.3013 2.30521 2.30911 2.31301 2.31689 2.32078 2.32465 2.32852 2.33238 2.33624 2.34009 2.34393 2.34776 2.3516 2.35542 2.35924 2.36305 2.36685 2.37065 2.37445 2.37823 2.38202 2.38579 2.38956 2.39332 2.39708 2.40083 2.40458 2.40832 
2.23141 2.23571 2.24 2.24428 2.24856 2.25282 2.25708 2.26133 2.26557 2.2698 2.27403 2.27824 2.28245 2.28666 2.29085 2.29504 2.29922 2.30339 2.30755 2.31171 2.31586 2.32 2.32413 2.32826 2.33238 2.33649 2.3406 2.3447 2.34879 2.35287 2.35695 2.36102 2.36508 2.36913 2.37318 2.37723 2.38126 2.38529 2.38931 2.39332 2.39733 2.40133 2.40533 2.40932 2.4133 2.41727 2.42124 2.4252 2.42916 2.43311 
2.24508 2.24962 2.25415 2.25867 2.26318 2.26769 2.27218 2.27666 2.28114 2.28561 2.29007 2.29452 2.29896 2.30339 2.30781 2.31223 2.31664 2.32103 2.32542 2.32981 2.33418 2.33855 2.3429 2.34725 2.3516 2.35593 2.36025 2.36457 2.36888 2.37318 2.37748 2.38176 2.38604 2.39031 2.39458 2.39883 2.40308 2.40732 2.41156 2.41578 2.42 2.42421 2.42842 2.43261 2.4368 2.44098 2.44516 2.44933 2.45349 2.45764 
2.25867 2.26345 2.26822 2.27297 2.27772 2.28245 2.28718 2.2919 2.29661 2.3013 2.30599 2.31067 2.31534 2.32 2.32465 2.32929 2.33392 2.33855 2.34316 2.34776 2.35236 2.35695 2.36152 2.36609 2.37065 2.37521 2.37975 2.38428 2.38881 2.39332 2.39783 2.40233 2.40682 2.41131 2.41578 2.42025 2.42471 2.42916 2.4336 2.43803 2.44246 2.44688 2.45129 2.45569 2.46008 2.46447 2.46885 2.47322 2.47758 2.48193 
2.27218 2.27719 2.28219 2.28718 2.29216 2.29713 2.30209 2.30703 2.31197 2.31689 2.32181 2.32671 2.33161 2.33649 2.34137 2.34623 2.35108 2.35593 2.36076 2.36559 2.3704 2.37521 2.38 2.38479 2.38956 2.39433 2.39908 2.40383 2.40857 2.4133 2.41802 2.42273 2.42743 2.43212 2.4368 2.44147 2.44614 2.4508 2.45544 2.46008 2.46471 2.46933 2.47394 2.47855 2.48314 2.48773 2.49231 2.49688 2.50144 2.50599 
2.28561 2.29085 2.29608 2.3013 2.30651 2.31171 2.31689 2.32207 2.32723 2.33238 2.33752 2.34265 2.34776 2.35287 2.35797 2.36305 2.36812 2.37318 2.37823 2.38328 2.3883 2.39332 2.39833 2.40333 2.40832 2.4133 2.41826 2.42322 2.42817 2.43311 2.43803 2.44295 2.44786 2.45275 2.45764 2.46252 2.46739 2.47225 2.4771 2.48193 2.48676 2.49159 2.4964 2.5012 2.50599 2.51078 2.51555 2.52032 2.52507 2.52982 
2.29896 2.30443 2.30989 2.31534 2.32078 2.3262 2.33161 2.33701 2.34239 2.34776 2.35313 2.35847 2.36381 2.36913 2.37445 2.37975 2.38504 2.39031 2.39558 2.40083 2.40608 2.41131 2.41653 2.42173 2.42693 2.43212 2.43729 2.44246 2.44761 2.45275 2.45789 2.46301 2.46812 2.47322 2.47831 2.48338 2.48845 2.49351 2.49856 2.5036 2.50863 2.51364 2.51865 2.52365 2.52864 2.53361 2.53858 2.54354 2.54849 2.55343 
2.31223 2.31793 2.32362 2.32929 2.33495 2.3406 2.34623 2.35185 2.35746 2.36305 2.36863 2.37419 2.37975 2.38529 2.39082 2.39633 2.40183 2.40732 2.4128 2.41826 2.42372 2.42916 2.43458 2.44 2.4454 2.4508 2.45618 2.46154 2.4669 2.47225 2.47758 2.4829 2.48821 2.49351 2.4988 2.50408 2.50934 2.5146 2.51984 2.52507 2.5303 2.53551 2.54071 2.5459 2.55108 2.55625 2.56141 2.56655 2.57169 2.57682 
2.32542 2.33135 2.33726 2.34316 2.34904 2.35491 2.36076 2.3666 2.37242 2.37823 2.38403 2.38981 2.39558 2.40133 2.40707 2.4128 2.41851 2.42421 2.4299 2.43557 2.44123 2.44688 2.45251 2.45813 2.46374 2.46933 2.47491 2.48048 2.48604 2.49159 2.49712 2.50264 2.50815 2.51364 2.51913 2.5246 2.53006 2.53551 2.54094 2.54637 2.55178 2.55719 2.56258 2.56796 2.57332 2.57868 2.58403 2.58936 2.59469 2.6 
2.33855 2.3447 2.35083 2.35695 2.36305 2.36913 2.37521 2.38126 2.3873 2.39332 2.39933 2.40533 2.41131 2.41727 2.42322 2.42916 2.43508 2.44098 2.44688 2.45275 2.45862 2.46447 2.4703 2.47613 2.48193 2.48773 2.49351 2.49928 2.50503 2.51078 2.51651 2.52222 2.52792 2.53361 2.53929 2.54496 2.55061 2.55625 2.56187 2.56749 2.57309 2.57868 2.58426 2.58983 2.59538 2.60092 2.60645 2.61197 2.61748 2.62298 
2.3516 2.35797 2.36432 2.37065 2.37697 2.38328 2.38956 2.39583 2.40208 2.40832 2.41454 2.42074 2.42693 2.43311 2.43926 2.4454 2.45153 2.45764 2.46374 2.46982 2.47588 2.48193 2.48797 2.49399 2.5 2.50599 2.51197 2.51794 2.52389 2.52982 2.53574 2.54165 2.54755 2.55343 2.5593 2.56515 2.57099 2.57682 2.58263 2.58844 2.59422 2.6 2.60576 2.61151 2.61725 2.62298 2.62869 2.63439 2.64008 2.64575 
2.36457 2.37116 2.37773 2.38428 2.39082 2.39733 2.40383 2.41031 2.41677 2.42322 2.42965 2.43606 2.44246 2.44884 2.4552 2.46154 2.46787 2.47419 2.48048 2.48676 2.49303 2.49928 2.50551 2.51173 2.51794 2.52412 2.5303 2.53645 2.5426 2.54873 2.55484 2.56094 2.56702 2.57309 2.57915 2.58519 2.59122 2.59723 2.60323 2.60921 2.61519 2.62114 2.62709 2.63302 2.63894 2.64484 2.65074 2.65661 2.66248 2.66833 
2.37748 2.38428 2.39107 2.39783 2.40458 2.41131 2.41802 2.42471 2.43138 2.43803 2.44467 2.45129 2.45789 2.46447 2.47103 2.47758 2.48411 2.49062 2.49712 2.5036 2.51006 2.51651 2.52293 2.52935 2.53574 2.54213 2.54849 2.55484 2.56117 2.56749 2.57379 2.58008 2.58635 2.5926 2.59885 2.60507 2.61128 2.61748 2.62366 2.62983 2.63598 2.64212 2.64824 2.65435 2.66045 2.66653 2.6726 2.67866 2.6847 2.69072 
2.39031 2.39733 2.40433 2.41131 2.41826 2.4252 2.43212 2.43902 2.44589 2.45275 2.45959 2.46641 2.47322 2.48 2.48676 2.49351 2.50024 2.50695 2.51364 2.52032 2.52697 2.53361 2.54024 2.54684 2.55343 2.56 2.56655 2.57309 2.57961 2.58612 2.5926 2.59908 2.60553 2.61197 2.6184 2.6248 2.6312 2.63757 2.64394 2.65028 2.65661 2.66293 2.66923 2.67552 2.68179 2.68805 2.69429 2.70052 2.70673 2.71293 
2.40308 2.41031 2.41752 2.42471 2.43187 2.43902 2.44614 2.45324 2.46033 2.46739 2.47443 2.48145 2.48845 2.49544 2.5024 2.50934 2.51627 2.52317 2.53006 2.53693 2.54378 2.55061 2.55742 2.56422 2.57099 2.57775 2.58449 2.59122 2.59792 2.60461 2.61128 2.61794 2.62458 2.6312 2.6378 2.64439 2.65096 2.65752 2.66406 2.67058 2.67709 2.68358 2.69006 2.69652 2.70296 2.70939 2.71581 2.7222 2.72859 2.73496 
2.41578 2.42322 2.43064 2.43803 2.4454 2.45275 2.46008 2.46739 2.47467 2.48193 2.48918 2.4964 2.5036 2.51078 2.51794 2.52507 2.53219 2.53929 2.54637 2.55343 2.56047 2.56749 2.57449 2.58147 2.58844 2.59538 2.60231 2.60921 2.6161 2.62298 2.62983 2.63666 2.64348 2.65028 2.65707 2.66383 2.67058 2.67731 2.68403 2.69072 2.69741 2.70407 2.71072 2.71735 2.72397 2.73057 2.73715 2.74372 2.75027 2.75681 
2.42842 2.43606 2.44369 2.45129 2.45886 2.46641 2.47394 2.48145 2.48894 2.4964 2.50384 2.51125 2.51865 2.52602 2.53338 2.54071 2.54802 2.55531 2.56258 2.56982 2.57705 2.58426 2.59145 2.59862 2.60576 2.61289 2.62 2.62709 2.63416 2.64121 2.64824 2.65526 2.66225 2.66923 2.67619 2.68313 2.69006 2.69696 2.70385 2.71072 2.71757 2.72441 2.73123 2.73803 2.74481 2.75158 2.75833 2.76507 2.77179 2.77849 
2.44098 2.44884 2.45666 2.46447 2.47225 2.48 2.48773 2.49544 2.50312 2.51078 2.51841 2.52602 2.53361 2.54118 2.54873 2.55625 2.56375 2.57123 2.57868 2.58612 2.59353 2.60092 2.60829 2.61565 2.62298 2.63029 2.63757 2.64484 2.65209 2.65932 2.66653 2.67372 2.6809 2.68805 2.69518 2.7023 2.70939 2.71647 2.72353 2.73057 2.73759 2.74459 2.75158 2.75855 2.7655 2.77244 2.77935 2.78625 2.79313 2.8 
2.45349 2.46154 2.46957 2.47758 2.48556 2.49351 2.50144 2.50934 2.51722 2.52507 2.5329 2.54071 2.54849 2.55625 2.56398 2.57169 2.57938 2.58704 2.59469 2.60231 2.6099 2.61748 2.62503 2.63257 2.64008 2.64756 2.65503 2.66248 2.66991 2.67731 2.6847 2.69206 2.69941 2.70673 2.71404 2.72132 2.72859 2.73584 2.74306 2.75027 2.75746 2.76463 2.77179 2.77892 2.78604 2.79313 2.80021 2.80728 2.81432 2.82135 
2.46593 2.47419 2.48242 2.49062 2.4988 2.50695 2.51507 2.52317 2.53124 2.53929 2.54731 2.55531 2.56328 2.57123 2.57915 2.58704 2.59492 2.60277 2.61059 2.6184 2.62618 2.63393 2.64167 2.64938 2.65707 2.66473 2.67238 2.68 2.6876 2.69518 2.70274 2.71028 2.71779 2.72529 2.73276 2.74022 2.74765 2.75507 2.76246 2.76984 2.77719 2.78453 2.79185 2.79914 2.80642 2.81368 2.82092 2.82814 2.83535 2.84253 
2.47831 2.48676 2.4952 2.5036 2.51197 2.52032 2.52864 2.53693 2.54519 2.55343 2.56164 2.56982 2.57798 2.58612 2.59422 2.60231 2.61036 2.6184 2.6264 2.63439 2.64235 2.65028 2.65819 2.66608 2.67395 2.68179 2.68961 2.69741 2.70518 2.71293 2.72066 2.72837 2.73606 2.74372 2.75136 2.75899 2.76659 2.77417 2.78173 2.78927 2.79678 2.80428 2.81176 2.81922 2.82666 2.83408 2.84148 2.84886 2.85622 2.86356 
2.49062 2.49928 2.50791 2.51651 2.52507 2.53361 2.54213 2.55061 2.55906 2.56749 2.57589 2.58426 2.5926 2.60092 2.60921 2.61748 2.62572 2.63393 2.64212 2.65028 2.65842 2.66653 2.67462 2.68269 2.69072 2.69874 2.70673 2.7147 2.72265 2.73057 2.73847 2.74634 2.7542 2.76203 2.76984 2.77762 2.78539 2.79313 2.80086 2.80856 2.81624 2.8239 2.83154 2.83915 2.84675 2.85433 2.86189 2.86943 2.87694 2.88444 
2.50288 2.51173 2.52056 2.52935 2.53811 2.54684 2.55554 2.56422 2.57286 2.58147 2.59006 2.59862 2.60714 2.61565 2.62412 2.63257 2.64098 2.64938 2.65774 2.66608 2.6744 2.68269 2.69095 2.69919 2.7074 2.71558 2.72375 2.73189 2.74 2.74809 2.75616 2.7642 2.77222 2.78022 2.78819 2.79614 2.80407 2.81197 2.81986 2.82772 2.83556 2.84338 2.85118 2.85895 2.86671 2.87444 2.88215 2.88984 2.89752 2.90517 
2.51507 2.52412 2.53314 2.54213 2.55108 2.56 2.56889 2.57775 2.58658 2.59538 2.60415 2.61289 2.6216 2.63029 2.63894 2.64756 2.65616 2.66473 2.67328 2.68179 2.69028 2.69874 2.70718 2.71558 2.72397 2.73233 2.74066 2.74896 2.75725 2.7655 2.77373 2.78194 2.79013 2.79829 2.80642 2.81453 2.82262 2.83069 2.83873 2.84675 2.85475 2.86273 2.87068 2.87861 2.88652 2.89441 2.90227 2.91012 2.91794 2.92575 
2.52721 2.53645 2.54566 2.55484 2.56398 2.57309 2.58217 2.59122 2.60023 2.60921 2.61817 2.62709 2.63598 2.64484 2.65368 2.66248 2.67125 2.68 2.68872 2.69741 2.70607 2.7147 2.72331 2.73189 2.74044 2.74896 2.75746 2.76594 2.77438 2.7828 2.7912 2.79957 2.80792 2.81624 2.82454 2.83281 2.84106 2.84928 2.85748 2.86566 2.87381 2.88194 2.89005 2.89814 2.9062 2.91424 2.92226 2.93026 2.93823 2.94618 
2.53929 2.54873 2.55812 2.56749 2.57682 2.58612 2.59538 2.60461 2.61381 2.62298 2.63211 2.64121 2.65028 2.65932 2.66833 2.67731 2.68626 2.69518 2.70407 2.71293 2.72176 2.73057 2.73934 2.74809 2.75681 2.7655 2.77417 2.7828 2.79142 2.8 2.80856 2.81709 2.8256 2.83408 2.84253 2.85096 2.85937 2.86775 2.87611 2.88444 2.89275 2.90103 2.9093 2.91753 2.92575 2.93394 2.94211 2.95025 2.95838 2.96648 
2.55131 2.56094 2.57053 2.58008 2.58959 2.59908 2.60852 2.61794 2.62732 2.63666 2.64598 2.65526 2.66451 2.67372 2.68291 2.69206 2.70118 2.71028 2.71934 2.72837 2.73737 2.74634 2.75529 2.7642 2.77308 2.78194 2.79077 2.79957 2.80834 2.81709 2.82581 2.8345 2.84317 2.85181 2.86042 2.86901 2.87757 2.8861 2.89462 2.9031 2.91156 2.92 2.92841 2.9368 2.94517 2.95351 2.96182 2.97012 2.97839 2.98664 
2.56328 2.57309 2.58287 2.5926 2.60231 2.61197 2.6216 2.6312 2.64076 2.65028 2.65977 2.66923 2.67866 2.68805 2.69741 2.70673 2.71603 2.72529 2.73452 2.74372 2.75289 2.76203 2.77114 2.78022 2.78927 2.79829 2.80728 2.81624 2.82517 2.83408 2.84296 2.85181 2.86063 2.86943 2.87819 2.88694 2.89565 2.90434 2.91301 2.92164 2.93026 2.93884 2.94741 2.95594 2.96446 2.97294 2.98141 2.98985 2.99827 3.00666 
2.57519 2.58519 2.59515 2.60507 2.61496 2.6248 2.63462 2.64439 2.65413 2.66383 2.6735 2.68313 2.69273 2.7023 2.71183 2.72132 2.73079 2.74022 2.74962 2.75899 2.76832 2.77762 2.7869 2.79614 2.80535 2.81453 2.82369 2.83281 2.8419 2.85096 2.86 2.86901 2.87799 2.88694 2.89586 2.90475 2.91362 2.92246 2.93128 2.94007 2.94883 2.95757 2.96628 2.97496 2.98362 2.99226 3.00087 3.00945 3.01801 3.02655 
2.58704 2.59723 2.60737 2.61748 2.62755 2.63757 2.64756 2.65752 2.66743 2.67731 2.68715 2.69696 2.70673 2.71647 2.72617 2.73584 2.74547 2.75507 2.76463 2.77417 2.78367 2.79313 2.80257 2.81197 2.82135 2.83069 2.84 2.84928 2.85853 2.86775 2.87694 2.8861 2.89524 2.90434 2.91342 2.92246 2.93148 2.94048 2.94944 2.95838 2.96729 2.97617 2.98503 2.99386 3.00267 3.01144 3.0202 3.02893 3.03763 3.04631 
2.59885 2.60921 2.61954 2.62983 2.64008 2.65028 2.66045 2.67058 2.68067 2.69072 2.70074 2.71072 2.72066 2.73057 2.74044 2.75027 2.76007 2.76984 2.77957 2.78927 2.79893 2.80856 2.81816 2.82772 2.83725 2.84675 2.85622 2.86566 2.87507 2.88444 2.89379 2.9031 2.91239 2.92164 2.93087 2.94007 2.94924 2.95838 2.96749 2.97658 2.98563 2.99466 3.00366 3.01264 3.02159 3.03051 3.03941 3.04828 3.05712 3.06594 
2.61059 2.62114 2.63165 2.64212 2.65255 2.66293 2.67328 2.68358 2.69384 2.70407 2.71426 2.72441 2.73452 2.74459 2.75463 2.76463 2.7746 2.78453 2.79442 2.80428 2.81411 2.8239 2.83365 2.84338 2.85307 2.86273 2.87235 2.88194 2.8915 2.90103 2.91053 2.92 2.92944 2.93884 2.94822 2.95757 2.96688 2.97617 2.98543 2.99466 3.00386 3.01304 3.02218 3.0313 3.04039 3.04946 3.0585 3.06751 3.07649 3.08545 
2.62229 2.63302 2.64371 2.65435 2.66496 2.67552 2.68604 2.69652 2.70695 2.71735 2.72771 2.73803 2.74831 2.75855 2.76875 2.77892 2.78905 2.79914 2.8092 2.81922 2.8292 2.83915 2.84907 2.85895 2.8688 2.87861 2.88839 2.89814 2.90785 2.91753 2.92718 2.9368 2.94639 2.95594 2.96547 2.97496 2.98443 2.99386 3.00326 3.01264 3.02199 3.0313 3.04059 3.04985 3.05908 3.06829 3.07747 3.08662 3.09574 3.10483 
2.63393 2.64484 2.65571 2.66653 2.67731 2.68805 2.69874 2.70939 2.72 2.73057 2.74109 2.75158 2.76203 2.77244 2.7828 2.79313 2.80343 2.81368 2.8239 2.83408 2.84422 2.85433 2.8644 2.87444 2.88444 2.89441 2.90434 2.91424 2.92411 2.93394 2.94374 2.95351 2.96324 2.97294 2.98262 2.99226 3.00187 3.01144 3.02099 3.03051 3.04 3.04946 3.05889 3.06829 3.07766 3.08701 3.09632 3.10561 3.11487 3.1241 
2.64552 2.65661 2.66766 2.67866 2.68961 2.70052 2.71138 2.7222 2.73298 2.74372 2.75441 2.76507 2.77568 2.78625 2.79678 2.80728 2.81773 2.82814 2.83852 2.84886 2.85916 2.86943 2.87965 2.88984 2.9 2.91012 2.92021 2.93026 2.94027 2.95025 2.9602 2.97012 2.98 2.98985 2.99967 3.00945 3.01921 3.02893 3.03862 3.04828 3.05791 3.06751 3.07708 3.08662 3.09613 3.10561 3.11506 3.12448 3.13388 3.14325 
2.65707 2.66833 2.67955 2.69072 2.70185 2.71293 2.72397 2.73496 2.74591 2.75681 2.76767 2.77849 2.78927 2.8 2.81069 2.82135 2.83196 2.84253 2.85307 2.86356 2.87402 2.88444 2.89482 2.90517 2.91548 2.92575 2.93598 2.94618 2.95635 2.96648 2.97658 2.98664 2.99666 3.00666 3.01662 3.02655 3.03645 3.04631 3.05614 3.06594 3.07571 3.08545 3.09516 3.10483 3.11448 3.1241 3.13369 3.14325 3.15278 3.16228 
2.66856 2.68 2.69139 2.70274 2.71404 2.72529 2.73649 2.74765 2.75877 2.76984 2.78086 2.79185 2.80278 2.81368 2.82454 2.83535 2.84612 2.85685 2.86754 2.87819 2.88881 2.89938 2.90991 2.92041 2.93087 2.94129 2.95168 2.96203 2.97234 2.98262 2.99286 3.00307 3.01324 3.02338 3.03348 3.04355 3.05359 3.06359 3.07356 3.0835 3.09341 3.10329 3.11313 3.12295 3.13273 3.14248 3.15221 3.1619 3.17156 3.18119 
2.68 2.69162 2.70318 2.7147 2.72617 2.73759 2.74896 2.76029 2.77157 2.7828 2.79399 2.80514 2.81624 2.8273 2.83831 2.84928 2.86021 2.8711 2.88194 2.89275 2.90352 2.91424 2.92493 2.93557 2.94618 2.95675 2.96729 2.97778 2.98824 2.99867 3.00905 3.0194 3.02972 3.04 3.05025 3.06046 3.07064 3.08078 3.09089 3.10097 3.11101 3.12103 3.13101 3.14096 3.15087 3.16076 3.17062 3.18044 3.19024 3.2 
2.69139 2.70318 2.71492 2.72661 2.73825 2.74984 2.76138 2.77287 2.78431 2.79571 2.80706 2.81837 2.82963 2.84084 2.85202 2.86315 2.87423 2.88527 2.89627 2.90723 2.91815 2.92903 2.93986 2.95066 2.96142 2.97214 2.98282 2.99346 3.00406 3.01463 3.02516 3.03565 3.04611 3.05653 3.06692 3.07727 3.08759 3.09787 3.10812 3.11833 3.12851 3.13866 3.14878 3.15886 3.16891 3.17893 3.18892 3.19887 3.2088 3.2187 
2.70274 2.7147 2.72661 2.73847 2.75027 2.76203 2.77373 2.78539 2.797 2.80856 2.82007 2.83154 2.84296 2.85433 2.86566 2.87694 2.88818 2.89938 2.91053 2.92164 2.93271 2.94374 2.95473 2.96567 2.97658 2.98744 2.99827 3.00905 3.0198 3.03051 3.04118 3.05182 3.06242 3.07298 3.0835 3.09399 3.10445 3.11487 3.12525 3.1356 3.14592 3.1562 3.16645 3.17666 3.18685 3.197 3.20712 3.2172 3.22726 3.23728 
2.71404 2.72617 2.73825 2.75027 2.76225 2.77417 2.78604 2.79786 2.80963 2.82135 2.83302 2.84464 2.85622 2.86775 2.87924 2.89067 2.90207 2.91342 2.92472 2.93598 2.9472 2.95838 2.96951 2.9806 2.99166 3.00267 3.01364 3.02457 3.03546 3.04631 3.05712 3.0679 3.07864 3.08934 3.1 3.11063 3.12122 3.13177 3.14229 3.15278 3.16323 3.17364 3.18402 3.19437 3.20468 3.21497 3.22521 3.23543 3.24561 3.25576 
